"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1971835361254166922","Sat Sep 27 07:12:39 +0000 2025","24","Yaa Allah sumpah maluuuuu dan sakit hati sampe ke tulang-tulang. Setelah dipuji Trump kini pidato @prabowo dipuji si raja dajjal pelaku pembantaian bayi dan anak-anak Gaza si Setanyahok! Perdana Menteri (PM) Israel Benjamin Netanyahu melontarkan pujian terhadap pidato https://t.co/CpY0rHoBs7","1971835361254166922","https://pbs.twimg.com/amplify_video_thumb/1971835281004548097/img/NtR6gl1Av0Eid4BF.jpg","","in","","1","6","9","https://x.com/undefined/status/1971835361254166922","77654478",
"1971869076067963147","Sat Sep 27 09:26:37 +0000 2025","0","Analisis Pidato Prabowo di Forum PBB tentang Solusi Damai Gaza Diplomasi realpolitik yang menyentuh aspirasi dua sisi https://t.co/hmtrupjjN0","1971869076067963147","","","in","","0","0","1","https://x.com/undefined/status/1971869076067963147","2264664764",
"1970319931968454966","Tue Sep 23 03:13:30 +0000 2025","41","@prabowo Walaupun pidato Solusi 2 negara Israel dan Palestina tidak jelas implementasinya setidaknya anda tidak banggakan program MBG di sidang PBB sudah bagus pak. ","1970325626184958138","","prabowo","in","","1","2","2","https://x.com/undefined/status/1970325626184958138","1766477518784380928",
"1970775215648256103","Wed Sep 24 11:54:53 +0000 2025","6","@detikcom Prabowo sejajar didepan bersama 3 pemimpin kuat Xi JP Vladimir P Kim Ju menunjukan ke dunia kalau Indonesia patut diperhitungkan dlm posisi Global saat ini dan kedepan termasuk Donald Trump scr khusus memberikan apresiasi thd pidato ttg kemerdekaan Palestina di PBB https://t.co/aMXQIXz9AJ","1970819222667485572","https://pbs.twimg.com/media/G1nBo4VboAAuauV.jpg","detikcom","in","","0","1","1","https://x.com/undefined/status/1970819222667485572","1610831548751958019",
"1970835193251733817","Wed Sep 24 12:58:21 +0000 2025","35"," Kami memberikan apresiasi terhadap pidato dari Presiden Prabowo mewakili dari seluruh rakyat Indonesia seluruh bangsa dan negara. Di mana kita melihat aksi brutal kekejaman kemanusiaan di Gaza ujar Hasto Klik untuk baca: https://t.co/ZBHBoeFxHC | #PDIP #Prabowo https://t.co/ADjQLJqM0E","1970835193251733817","https://pbs.twimg.com/media/G1nQJ6WaAAAJiUV.jpg","","in","","2","11","4","https://x.com/undefined/status/1970835193251733817","23343960",
"1971147414108323987","Thu Sep 25 09:39:00 +0000 2025","4","Beda dengan Pidato @prabowo yg sok keras tapi cuma sandiwara. Kalian kayak baru pertama kali saja mendengar Pidato Prabowo. Masak gak ingat ini empe retak tuh podium. https://t.co/doU5swO4um","1971147414108323987","https://pbs.twimg.com/amplify_video_thumb/1971147402032955392/img/XKitVtYtD5tcb0kt.jpg","","in","","0","0","2","https://x.com/undefined/status/1971147414108323987","213168371",
"1968832436638286149","Fri Sep 19 00:20:06 +0000 2025","15","Sudah saatnya pak @prabowo kasih contoh jangan ada lagi pejabat arogan dan hedonis bukan cuma lewat pidato","1968832436638286149","","","in","","0","2","14","https://x.com/undefined/status/1968832436638286149","1383750727575605257",
"1970374141493878926","Wed Sep 24 05:01:13 +0000 2025","18","@somexthread Waktunya habis Menlu tidak memberi tahu Prabowo Menlu tidak punya pengalaman bahwa pidato di PBB waktunya dibatasi Begitulah ketika jabatan diserahkan kepada yang bukan ahlinya","1970715122248359949","","somexthread","in","","0","1","0","https://x.com/undefined/status/1970715122248359949","2191579651",
"1971871869717696784","Sat Sep 27 09:37:44 +0000 2025","5","Pidato Presiden Prabowo yang menegaskan posisi Indonesia sebagai negara bebas aktif dan terus mendukung kemerdekaan Palestina patut diapresiasi. @puanmaharani_ri https://t.co/9scJZ0UWyR","1971871869717696784","https://pbs.twimg.com/ext_tw_video_thumb/1971780036371046400/pu/img/yWoNCxNnj6Mh2rZk.jpg","","in","","0","0","4","https://x.com/undefined/status/1971871869717696784","1321021013853831173",
"1970317256472039822","Tue Sep 23 03:58:45 +0000 2025","3","@Azriardhian_ @tanyakanrl Yaa ngak bakal bisa kasih masukan. Yang penting bagi mereka pidato prabowo salah. Padahalsemua negara setuju two states nation. Hanya Iran yang menolak. Kalo Hanya mengakui Palestina itu bani Israel mau di kemanain ?","1970337012118102527","","Azriardhian_","in","","0","1","0","https://x.com/undefined/status/1970337012118102527","2659188162",
"1970364485476196469","Tue Sep 23 05:57:20 +0000 2025","29","@ffikriawan Mikrofon dimatikan pula karena kelamaan bacotnya https://t.co/NALF6sRyGB","1970366854935056727","","ffikriawan","in","","0","0","5","https://x.com/undefined/status/1970366854935056727","23881327",
"1969673472432619907","Sun Sep 21 08:02:05 +0000 2025","36","Nhahh Akhirnyaaaaaaa Punya PRESIDEN yg bisa PIDATO di Level International‼️ Stelah 10 tahun Cuman Bisa jadi Bahan Cemooh Kaum Intelek Dunia .. wii Wok de Tok ‍","1969673472432619907","","","in","","0","3","14","https://x.com/undefined/status/1969673472432619907","1118723550649544704",
"1971159915810222553","Fri Sep 26 06:28:02 +0000 2025","3","@Piyusaja2 @prabowo Dia yg pidato gue yg malu...","1971461743777095768","","Piyusaja2","in","","0","1","2","https://x.com/undefined/status/1971461743777095768","1455419961036337157",
"1970374141493878926","Wed Sep 24 00:06:45 +0000 2025","21","@somexthread Prabowo harus belajar sama Anies Baswedan cara pidato dengan pembatasan waktu di PBB. Anies hanya diberi waktu 2 menit namun semua isi pidato nya langsung disetujui oleh sekjen PBB.","1970641015137812599","","somexthread","in","","1","4","2","https://x.com/undefined/status/1970641015137812599","1843513546375942144",
"1969693793361461285","Sun Sep 21 09:22:50 +0000 2025","7","Sdh wktunya Indonesia dibicarakan dunia. Saat Presiden Prabowo berdiri di mimbar Sidang Umum PBB bkn hny sekadar suara seorang pemimpin yg terdengar Pidato itu mjd momentum u/ menunjukkan bahwa 🇮🇩 siap memainkan peran penting dlm mnjg perdamaian keadilan &amp; keseimbangan dunia. https://t.co/HLNCBzF9T9","1969693793361461285","https://pbs.twimg.com/ext_tw_video_thumb/1969693411424026624/pu/img/fhznRsfjAETMo1Lz.jpg","","in","","0","2","3","https://x.com/undefined/status/1969693793361461285","1459675385134608390",
"1970778558151954726","Wed Sep 24 12:24:42 +0000 2025","8","@WidasSatyo Minimal nggak krisis literasi dengerin dulu pidato prabowo sampai selesai paling masuk akal ya solusi 2 negara orang Indonesia rata2 cuma memikirkan masa lalu tapi tidak mau berpikir ke masa depan yang damai apalagi sekarang momentumnya Palestina udah dapat untuk merdeka.","1970826727493652846","","WidasSatyo","in","","0","10","2","https://x.com/undefined/status/1970826727493652846","1581221373103337472",
"1971571385672823008","Fri Sep 26 13:43:43 +0000 2025","8","Indonesia Kembali Hadir di Sidang Umum PBB Tegaskan Komitmen Dukung Kemerdekaan Palestina 🇵🇸🇮🇩 Presiden RI Prabowo Subianto menyampaikan pidato langsung pada Sidang Umum PBB ke-80 di New York. Kehadiran ini menandai kembalinya Indonesia dalam tradisi penting diplomasi dunia https://t.co/QHvynZIhpi","1971571385672823008","https://pbs.twimg.com/media/G1xtuMOboAARdRs.jpg","","in","","0","1","4","https://x.com/undefined/status/1971571385672823008","91255162",
"1971817518533583271","Sat Sep 27 06:01:45 +0000 2025","3","Presiden Jokowi memuji pidato tegas dan berani Prabowo di Sidang Umum PBB ke-80 khususnya gestur unik mengetukkan meja yang jadi ciri khas baru. Bahkan Presiden AS Donald Trump turut memberi apresiasi atas gaya komunikasi Prabowo yang menggugah perhatian dunia. Pidato ini bukan https://t.co/OO0OiglunT","1971817518533583271","https://pbs.twimg.com/media/G11NlKBW4AEzA7p.jpg","","in","","0","0","0","https://x.com/undefined/status/1971817518533583271","47596019",
"1971159915810222553","Thu Sep 25 22:18:06 +0000 2025","156","@Piyusaja2 @prabowo Pidato di PBB seperti dagang prinsip. ‍️ RI baru akui Israel kalau Israel akui Palestina? Mandat konstitusi jelas: dukung Palestina tanpa syarat! Langkah ini bikin nama Indonesia jatuh di mata negara pro-Palestina","1971338449069416720","","Piyusaja2","in","","0","1","16","https://x.com/undefined/status/1971338449069416720","1736274642153918464",
"1970713369222275185","Wed Sep 24 05:03:53 +0000 2025","44","@LembagaKERIS Gak ada kontra sama tanggapan mimin @LembagaKERIS dari kemarin kami fokusnya ke pidato prabowo bisa baca rentetan thread ini: https://t.co/PoGtGC0Mt8","1970715793240551739","","LembagaKERIS","in","","3","8","2","https://x.com/undefined/status/1970715793240551739","1850558971779956736",
"1969961367995302220","Mon Sep 22 07:52:05 +0000 2025","6","@omongomong_ @arwidodo Ini pidato Prabowo Subianto di acara Shangri-La Dialogue (diselenggarakan IISS) Singapura pada 3 Juni 2023. Saat itu ia masih Menteri Pertahanan bukan Presiden dan bukan di PBB. Ia usulkan rencana perdamaian Ukraina-Rusia: gencatan senjata zona demiliterisasi pasukan","1970033343023792527","","omongomong_","in","","0","2","4","https://x.com/undefined/status/1970033343023792527","1720665183188922368",
"1970698639363461381","Wed Sep 24 03:55:44 +0000 2025","653","Nah kan.. pidato Prabowo soal menjamin keamanan Israel ditepuktanganin sama Zionis jahanam. Hadeeeeeh ","1970698639363461381","","","in","","5","32","225","https://x.com/undefined/status/1970698639363461381","69561307",
"1970057691054878767","Mon Sep 22 11:00:18 +0000 2025","7","@kompascom Tapi jujur ya. Pidato di SU PBB tuh sebenernya penting ga penting. Penting buat nunjukkin dignity bhw kita bangsa yg besar. Tapi ga penting jg krn skrg hrsnya banyak aksi. Kaya ini skrg Prabowo mau cerita apaa dia disana? Negara kita sebulan terakhir aja kacau....","1970080710053781510","","kompascom","in","","0","1","0","https://x.com/undefined/status/1970080710053781510","1236481678878507009",
"1969966726948479179","Mon Sep 22 03:27:23 +0000 2025","34","Dalam unggahannya Hamdan menyampaikan bahwa pidato Presiden Prabowo di Sidang PBB adalah sebuah momen melanjutkan estafet sejarah yang pernah ditorehkan ayahnya 76 tahun lalu. #PrabowoSubianto #SidangUmumPBB #Diplomasi #SejarahIndonesia #PBB #PidatoPrabowo https://t.co/Tfnj7nkb8p","1969966730119381352","https://pbs.twimg.com/media/G1a6QLEawAAP17T.jpg","Metro_TV","in","","1","6","5","https://x.com/undefined/status/1969966730119381352","57261519",
"1970329200675693023","Tue Sep 23 03:27:43 +0000 2025","6","lagi rame yang memuji pidato prabowo di sidang PBB dengan membandingkan bahkan melecehkan jokowi hei jangan lupa tanpa andil jolowi prabowo itu gak akan pernah bisa hadir di sidang PBB sebagai presiden karena faktor kemenangan nya di pilpres ya jokowi ingat itu https://t.co/XWQ21T1buE","1970329200675693023","https://pbs.twimg.com/tweet_video_thumb/G1gD9J5aoAIeUap.jpg","","in","","2","2","4","https://x.com/undefined/status/1970329200675693023","116673112",
"1970479509670633812","Tue Sep 23 13:24:59 +0000 2025","5","Udah bagus diakhir pidato Prabowo tak tereak #Heedup Jokowiii https://t.co/fRkAFdWTQT","1970479509670633812","https://pbs.twimg.com/tweet_video_thumb/G1iMqiBaAAIj5ym.jpg","","in","","1","1","2","https://x.com/undefined/status/1970479509670633812","1825333193568129024",
"1970331106898747627","Tue Sep 23 03:35:17 +0000 2025","6","prabowo ketika ditanya apakah abis nyepongin netanyahu sebelum pidato https://t.co/hGh5a7agOy","1970331106898747627","https://pbs.twimg.com/tweet_video_thumb/G1gFsXTaoAEpCvx.jpg","","in","","0","0","0","https://x.com/undefined/status/1970331106898747627","1612230840599314432",
"1969413666757099643","Sat Sep 20 14:49:42 +0000 2025","33","Lawatan ke Luar Negeri Presiden Prabowo akan Hadiri Osaka Expo Hingga Pidato di Sidang Umum PBB Presiden RI Prabowo Subianto bertolak ke New York Amerika Serikat pada Jumat (19/09/2025) malam untuk menghadiri Sidang Majelis Umum ke-80 Persatuan Bangsa-Bangsa (PBB). https://t.co/YGKwm9JPQO","1969413666757099643","https://pbs.twimg.com/media/G1TDSf3bQAEaWLk.jpg","","in","","1","5","9","https://x.com/undefined/status/1969413666757099643","3522129133",
"1968667422639919610","Thu Sep 18 13:24:24 +0000 2025","20","Turut berduka semoga anak2 dapat sembuh seperti sediakala. Pak @prabowo pasti tdk tahu info ini. Besok kalau pidato beliau akan bangga2kan MBG lagi sambil katakan MBG dipuji PBB sehingga Kepala BGN dapat Bintang Mahaputra Utama. Amsiong tenan.","1968667422639919610","","","in","","1","4","5","https://x.com/undefined/status/1968667422639919610","24893875",
"1971075480356049340","Thu Sep 25 04:53:09 +0000 2025","114","Solusi adil untuk Palestina dan Israel harus dicari bareng Pidato Prabowo di PBB jadi pelecut semangat https://t.co/DbhBIS3ENh","1971075480356049340","https://pbs.twimg.com/media/G1qqr7eb0AAdR6b.jpg","","in","","0","113","112","https://x.com/undefined/status/1971075480356049340","1701479742141284352",
"1969683543359140314","Sun Sep 21 08:42:06 +0000 2025","23","Pengamat hubungan internasional Teuku Rezasyah berpandangan pidato Presiden RI Prabowo Subianto dalam Sidang Majelis Umum Perserikatan Bangsa-Bangsa (PBB) di New York Amerika Serikat (AS) berpotensi menjadi 'Memory of the World'. Baca selengkapnya https://t.co/WiCTwresgX https://t.co/XCGjlMpGYT","1969683543359140314","https://pbs.twimg.com/media/G1W4uXQbAAAHsjZ.jpg","","in","","6","20","5","https://x.com/undefined/status/1969683543359140314","23343960",
"1970713369222275185","Wed Sep 24 05:46:41 +0000 2025","32","@barengwarga @LembagaKERIS Loh kalau soal pidato Prabowo kami juga menyayangkan krn terlalu berlebihan tp kan orang2 ngira kalian pro one state karna twit kalian juga. terus disuruh terima solusi two state? makanya sblm marah2 biasakan perjelas duluan https://t.co/KgG2UAh66K","1970726563282129082","","barengwarga","in","","0","2","5","https://x.com/undefined/status/1970726563282129082","1696078423305928704",
"1970640449867260066","Wed Sep 24 05:35:19 +0000 2025","38","@NasbiHasan @G0LIATH87 1) GAK USAH BERLEBIHAN! TIDAK ADA pidato Prabowo yg 'memecah langit' New York atau 'menghunjamkan petir' di Gedung PBB. 2) Didlm negeri sj Rakyat Kecil DIRAMPAS HAK2NYA olh KORPORASI2 BESAR Negara TIDAK HADIR &lt;- Prabowo GAK BERDAYA 3) Dunia Luar TAHU ttg No-2 diatas.","1970723701143544248","","NasbiHasan","in","","0","0","1","https://x.com/undefined/status/1970723701143544248","1626014171497385984",
"1970831876739997839","Thu Sep 25 00:02:50 +0000 2025","35","@prabowo @realDonaldTrump Menurut gw pidato pak Prabowo biasa aja..justru pidato dari Pemimpin negara non muslim ini hebatnya Luar Biasa... https://t.co/0ulcyEiPN0","1971002415681028367","","prabowo","in","","0","2","9","https://x.com/undefined/status/1971002415681028367","417513804",
"1970235213973180451","Mon Sep 22 21:14:14 +0000 2025","41","Pidato Prabowo dalam muktamar solusi dua negara di PBB tadi jelek bener. Entah karena demam panggung atau emang yang nulis teksnya bermasalah. @Kemlu_RI","1970235213973180451","","","in","","0","11","10","https://x.com/undefined/status/1970235213973180451","230313497",
"1969220593103839622","Sat Sep 20 02:02:30 +0000 2025","26","Prabowo Dapat Urutan Ketiga Pidato di Sesi Debat Umum PBB https://t.co/DaeVeaiebQ","1969220593103839622","","","in","","5","11","6","https://x.com/undefined/status/1969220593103839622","4187275698",
"1970830218693906490","Wed Sep 24 12:38:35 +0000 2025","13","Pidato prabowo terdengar gak ada apa-apa dibanding pidato pemimpin kolombia ini.","1970830218693906490","","","in","","0","1","1","https://x.com/undefined/status/1970830218693906490","1512817025868959747",
"1970526668528746759","Tue Sep 23 16:32:23 +0000 2025","7","Presiden Republik Indonesia Prabowo Subianto menceritakan masa penjajahan di Indonesia saat membuka pidato dalam Sidang Majelis Umum Perserikatan Bangsa-Bangsa (PBB) di New York Selasa (23/9/2025). Prabowo membahas mengenai tantangan besar dunia yang diwarnai rasisme dan https://t.co/TFd1JaM2Op","1970526668528746759","https://pbs.twimg.com/media/G1i3i0tXAAEStHQ.jpg","","in","","1","1","0","https://x.com/undefined/status/1970526668528746759","154102750",
"1847949635614331001","Sun Oct 20 10:35:01 +0000 2024","192","Nonton pidato Pak Presiden Prabowo yang full dimana ya guys?","1847949635614331001","","","in","","0","53","3","https://x.com/undefined/status/1847949635614331001","1222927522033094656",
"1970037876277829660","Mon Sep 22 08:10:05 +0000 2025","3"," Kami mengharapkan pidato Presiden Prabowo nantinya akan bisa membawa suasana segar yang membanggakan kata Puan #presidenprabowo #pbb #palestina #Gaza Baca selengkapnya https://t.co/03mzkK1hSS https://t.co/rcFwGje1eL","1970037876277829660","https://pbs.twimg.com/media/G1b6_yhbEAAIKke.jpg","","in","","1","0","0","https://x.com/undefined/status/1970037876277829660","18071520",
"1971143495458095218","Thu Sep 25 09:42:37 +0000 2025","4","Prabowo menutup pidato dengan membahas target emisi 0 bersih pada 2060. Apakah ke-8 poin penting ini bisa menegaskan posisi Indonesia di panggung dunia? Baca di sini: https://t.co/iX9TWnfkQx #CNNIndonesia https://t.co/xctt2kOV7H","1971148326788821450","https://pbs.twimg.com/media/G1rs6oXaAAE-0I7.jpg","CNNIndonesia","in","","1","1","1","https://x.com/undefined/status/1971148326788821450","17128975",
"1970145932332466650","Mon Sep 22 15:19:28 +0000 2025","19","Presiden RI Prabowo Subianto pidato di Sidang PBB. Ini merupakan pidato Presiden Republik Indonesia yg ditunggu2 setelah 10 tahun tidak ada Presiden Indonesia yg hadir di Sidang PBB ujar Ketua DPR-RI Puan Maharani saat diminta komentarnya di Gedung DPR-RI Senin 22/09/2025 https://t.co/EWNmBw2n2E","1970145932332466650","https://pbs.twimg.com/media/G1ddSOtbYAATEen.jpg","","in","","7","1","17","https://x.com/undefined/status/1970145932332466650","849562015882465280",
"1970831876739997839","Wed Sep 24 12:54:53 +0000 2025","4","@prabowo @realDonaldTrump Pidato anda dapat pujian trump. Tapi anehnya tidak mendapatkan pujian Mahmoud Abbas??","1970834322728059250","","prabowo","in","","0","0","0","https://x.com/undefined/status/1970834322728059250","1766477518784380928",
"1971057656153702624","Thu Sep 25 03:42:20 +0000 2025","36","Menbud Puji Pidato Prabowo di PBB Sebut Tampilkan Identitas Budaya Bangsa https://t.co/kSahyWj2um","1971057656153702624","","","in","","0","2","21","https://x.com/undefined/status/1971057656153702624","79139422",
"1970450173496369286","Tue Sep 23 11:28:25 +0000 2025","47","Menanti Pesan Indonesia untuk dunia. Melalui Pidato Presiden @prabowo dalam sesi debat umum sidang majelis umum ke 80 PBB. https://t.co/cCr4UdORtS","1970450173496369286","https://pbs.twimg.com/ext_tw_video_thumb/1970450012342755335/pu/img/yAWtvX5RNvkCsdgq.jpg","","in","","1","4","3","https://x.com/undefined/status/1970450173496369286","194987317",
"1970634701053562887","Wed Sep 24 03:01:32 +0000 2025","29","@okkymadasari @prabowo 1) Pidato Prabowo BERSAYAP! 2) Slh satu Sayap Mengakui Israel kalo ... &amp; Mendukung jaminan keamanan utk Israel.... bisa dibaca sbg UPAYA MENYENANGKAN Israel &amp; Ngr2 Pendukung Israel spt AS. 3) Prabowo masih The America's Fair-haired Boy.","1970685001810514416","","okkymadasari","in","","0","0","1","https://x.com/undefined/status/1970685001810514416","1626014171497385984",
"1969567195501117457","Sun Sep 21 01:55:48 +0000 2025","2","@roy_markum31743 @__LOVE_AG4EVER @prabowo Ya benar bahwa Indonesia tetap terwakili melalui menteri luar negeri atau pidato virtual. Namun istilah absen di konteks ini merujuk pada ketidakhadiran presiden secara langsung selama 10 tahun terakhir. Kehadiran Prabowo di 2025 adalah yang pertama bagi presiden sejak 2014.","1969581296365289713","","roy_markum31743","in","","0","0","0","https://x.com/undefined/status/1969581296365289713","1720665183188922368",
"1970750874923475253","Wed Sep 24 07:23:18 +0000 2025","37","Pidato Prabowo di PBB di sambut sangat positif di linimasa oleh kalangan Hindutva Hasbara dan Zionis.","1970750874923475253","","","in","","0","2","23","https://x.com/undefined/status/1970750874923475253","14072986",
"1971074626584445139","Thu Sep 25 04:49:46 +0000 2025","13","APRESIASI PIDATO PERDAMAIAN PRESIDEN PRABOWO DI KTT PBB MENTERI DODY: INFRASTRUKTUR BUKAN SEKADAR FISIK TETAPI PERISAI KETAHANAN BANGSA Menteri Pekerjaan Umum (PU) Dody Hanggodo menyampaikan apresiasi atas pidato Presiden RI Prabowo Subianto dalam Konferensi Tingkat Tinggi PBB https://t.co/VsdxxNGXZ4","1971074626584445139","https://pbs.twimg.com/media/G1qpxyea8AAiNJN.jpg","","in","","0","2","1","https://x.com/undefined/status/1971074626584445139","179835283",
"1970715310136402158","Wed Sep 24 05:01:58 +0000 2025","1047","Mau Purbaya ngomong apa kek Mau Amran ngomong apa kek Mau Zulhas ngomong apa kek Mau Prabowo pidato apa kek Nih suara rakyat kecil di bawah: BERAS MAKIN MAHAL! Turunin harganya!! Gampang kok ngukur kelen kerja bener apa enggak. Setuju ora Lur?","1970715310136402158","","","in","","11","88","360","https://x.com/undefined/status/1970715310136402158","1334070788060631040",
"1970283966029799755","Tue Sep 23 14:35:32 +0000 2025","15","Buat komentator yang nanya salahnya dimana ... ini jawabannya ada di tulisan saya hari ini: https://t.co/MsxC9PCHFd https://t.co/QFBvPwBUqG","1970497262783733957","https://pbs.twimg.com/media/G1icz72aoAEkgjE.jpg","dina_sulaeman","in","","0","1","4","https://x.com/undefined/status/1970497262783733957","1490536743137087490",
